Project, Version, Iteration, Suite, Test count, APFDf, TTFF, pTTFF
JxPath,19,27,Random,45,0.10000000000000002,41,0.9111111111111111
JxPath,19,28,Ekstazi,27,0.611111111111111,18,0.4
JxPath,19,28,FAST,45,0.7222222222222222,13,0.28888888888888886
JxPath,19,28,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,28,DPT,45,0.5,23,0.5111111111111111
JxPath,19,28,STARTS,27,0.4333333333333334,26,0.5777777777777777
JxPath,19,28,STARTS+FAST-S,27,0.611111111111111,18,0.4
JxPath,19,28,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,28,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,28,Fastazi-S,27,0.7222222222222222,13,0.28888888888888886
JxPath,19,28,Fastazi-P,27,0.8111111111111111,9,0.2
JxPath,19,28,Random,45,0.05555555555555551,43,0.9555555555555556
JxPath,19,29,Ekstazi,27,0.9888888888888888,1,0.022222222222222223
JxPath,19,29,FAST,45,0.7444444444444445,12,0.26666666666666666
JxPath,19,29,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,29,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,29,STARTS,27,0.8999999999999999,5,0.1111111111111111
JxPath,19,29,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,29,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,29,STARTS+DPT,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,29,Fastazi-S,27,0.7444444444444445,12,0.26666666666666666
JxPath,19,29,Fastazi-P,27,0.8111111111111111,9,0.2
JxPath,19,29,Random,45,0.7666666666666666,11,0.24444444444444444
JxPath,19,30,Ekstazi,27,0.4333333333333334,26,0.5777777777777777
JxPath,19,30,FAST,45,0.7222222222222222,13,0.28888888888888886
JxPath,19,30,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,30,DPT,45,0.5,23,0.5111111111111111
JxPath,19,30,STARTS,27,0.5444444444444444,21,0.4666666666666667
JxPath,19,30,STARTS+FAST-S,27,0.8555555555555555,7,0.15555555555555556
JxPath,19,30,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,30,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,30,Fastazi-S,27,0.9888888888888888,1,0.022222222222222223
JxPath,19,30,Fastazi-P,27,0.7666666666666666,11,0.24444444444444444
JxPath,19,30,Random,45,0.07777777777777777,42,0.9333333333333333
JxPath,20,1,Ekstazi,29,0.5204081632653061,24,0.4897959183673469
JxPath,20,1,FAST,49,0.9285714285714286,4,0.08163265306122448
JxPath,20,1,Ekstazi+dpt,29,0.5,25,0.5102040816326531
JxPath,20,1,DPT,49,0.47959183673469385,26,0.5306122448979592
JxPath,20,1,STARTS,30,0.3979591836734694,30,0.6122448979591837
JxPath,20,1,STARTS+FAST-S,30,0.9693877551020408,2,0.04081632653061224
JxPath,20,1,STARTS+FAST-P,30,0.9897959183673469,1,0.02040816326530612
JxPath,20,1,STARTS+DPT,30,0.5,25,0.5102040816326531
JxPath,20,1,Fastazi-S,29,0.9693877551020408,2,0.04081632653061224
JxPath,20,1,Fastazi-P,29,0.9285714285714286,4,0.08163265306122448
JxPath,20,1,Random,49,0.11224489795918367,44,0.8979591836734694
JxPath,20,2,Ekstazi,29,0.6224489795918368,19,0.3877551020408163
JxPath,20,2,FAST,49,0.9693877551020408,2,0.04081632653061224
JxPath,20,2,Ekstazi+dpt,29,0.5,25,0.5102040816326531
JxPath,20,2,DPT,49,0.47959183673469385,26,0.5306122448979592
JxPath,20,2,STARTS,30,0.41836734693877553,29,0.5918367346938775
JxPath,20,2,STARTS+FAST-S,30,0.9693877551020408,2,0.04081632653061224
JxPath,20,2,STARTS+FAST-P,30,0.9693877551020408,2,0.04081632653061224
JxPath,20,2,STARTS+DPT,30,0.5,25,0.5102040816326531
JxPath,20,2,Fastazi-S,29,0.9081632653061225,5,0.10204081632653061
JxPath,20,2,Fastazi-P,29,0.9693877551020408,2,0.04081632653061224
JxPath,20,2,Random,49,0.5,25,0.5102040816326531
JxPath,20,3,Ekstazi,29,0.8469387755102041,8,0.16326530612244897
JxPath,20,3,FAST,49,0.8877551020408163,6,0.12244897959183673
JxPath,20,3,Ekstazi+dpt,29,0.5,25,0.5102040816326531
JxPath,20,3,DPT,49,0.47959183673469385,26,0.5306122448979592
JxPath,20,3,STARTS,30,0.8673469387755103,7,0.14285714285714285
JxPath,20,3,STARTS+FAST-S,30,0.8061224489795918,10,0.20408163265306123
JxPath,20,3,STARTS+FAST-P,30,0.9897959183673469,1,0.02040816326530612
JxPath,20,3,STARTS+DPT,30,0.5,25,0.5102040816326531
JxPath,20,3,Fastazi-S,29,0.9693877551020408,2,0.04081632653061224
JxPath,20,3,Fastazi-P,29,0.9081632653061225,5,0.10204081632653061
JxPath,20,3,Random,49,0.6836734693877552,16,0.32653061224489793
JxPath,20,4,Ekstazi,29,0.5816326530612245,21,0.42857142857142855
JxPath,20,4,FAST,49,0.9081632653061225,5,0.10204081632653061
JxPath,20,4,Ekstazi+dpt,29,0.5,25,0.5102040816326531
JxPath,20,4,DPT,49,0.47959183673469385,26,0.5306122448979592
JxPath,20,4,STARTS,30,0.6020408163265306,20,0.40816326530612246
JxPath,20,4,STARTS+FAST-S,30,0.9693877551020408,2,0.04081632653061224
JxPath,20,4,STARTS+FAST-P,30,0.9489795918367347,3,0.061224489795918366
JxPath,20,4,STARTS+DPT,30,0.5,25,0.5102040816326531
JxPath,20,4,Fastazi-S,29,0.9081632653061225,5,0.10204081632653061
JxPath,20,4,Fastazi-P,29,0.9489795918367347,3,0.061224489795918366
JxPath,20,4,Random,49,0.7040816326530612,15,0.30612244897959184
JxPath,20,5,Ekstazi,29,0.8877551020408163,6,0.12244897959183673
